,Valor_Aluguel,Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
3767,2000,850.0,80,2,1,0,1
3768,2000,580.0,70,3,3,2,2
3769,2000,420.0,40,1,2,1,1
3770,2000,840.0,110,3,2,1,1
3771,2000,693.0,156,3,2,1,1
3772,2000,450.0,48,2,2,1,1
3773,2000,730.0,80,2,2,1,1
3774,2000,390.0,90,2,2,1,1
3775,2000,430.0,120,2,3,1,1
3776,2000,395.0,86,2,2,1,1
3777,2000,682.0,54,2,2,1,1
3778,2000,260.0,33,1,2,1,1
3779,2000,790.0,42,1,2,1,1
3780,2000,1000.0,97,3,3,1,1
3781,2000,750.0,92,3,2,1,1
3782,2000,1100.0,70,2,3,2,1
3783,2000,890.0,100,3,3,1,1
3784,2000,700.0,85,3,2,1,1
3785,2000,680.0,85,3,2,1,1
3786,2000,1144.0,140,3,2,1,1
3787,2000,780.0,110,3,2,1,2
3788,2000,0.0,58,2,2,1,1
3789,2000,302.0,62,2,2,1,1
3790,2000,450.0,69,3,2,1,1
3791,2000,673.0,75,3,2,1,2
3792,2000,911.0,65,2,2,1,2
3793,2000,630.0,75,3,2,1,1
3794,2000,800.0,60,2,2,1,2
3795,2000,775.0,70,3,2,1,2
3796,2000,0.0,52,2,2,1,1
3797,2000,0.0,69,3,2,1,1
3798,2000,680.0,55,2,2,1,2
3799,2000,560.0,73,3,3,1,2
3800,2000,672.0,80,2,2,1,1
3801,2000,500.0,43,1,2,1,1
3802,2000,450.0,57,2,2,1,1
3803,2000,500.0,57,2,2,1,1
3804,2000,710.0,45,1,2,1,1
3805,2000,1050.0,50,1,2,1,1
3806,2000,850.0,70,3,2,1,1
3807,2000,1500.0,99,3,2,1,3
3808,2000,230.0,51,2,2,1,1
3809,2000,450.0,60,2,2,1,1
3810,2000,1200.0,75,2,2,1,2
3811,2000,800.0,68,2,2,1,1
3812,2000,700.0,60,2,2,1,1
3813,2000,600.0,60,2,2,1,1
3814,2000,498.0,60,2,2,1,1
3815,2000,450.0,81,3,2,1,1
3816,2000,1180.0,106,3,2,1,1
3817,2000,450.0,48,2,2,1,1
3818,2000,1700.0,35,1,2,1,1
3819,2000,450.0,63,2,2,1,2
3820,2000,550.0,55,2,2,1,1
3821,2000,700.0,86,3,2,1,2
3822,2000,400.0,45,1,1,0,1
3823,2000,1825.0,170,3,1,0,1
3824,2000,200.0,62,1,1,0,1
3825,2000,650.0,90,2,2,1,2
3826,2000,700.0,93,3,2,1,3
3827,2000,550.0,44,1,1,0,1
3828,2000,700.0,85,3,2,1,1
3829,2000,700.0,90,3,3,2,2
3830,2000,0.0,100,2,1,0,1
3831,2000,150.0,104,2,1,0,0
3832,2000,330.0,90,2,1,0,0
3833,2000,550.0,65,2,1,0,1
3834,2000,503.0,64,3,1,0,1
3835,2000,650.0,74,3,2,1,2
3836,2000,442.0,55,2,1,0,1
3837,2000,755.0,40,1,2,1,1
3838,2000,1000.0,34,1,1,0,1
3839,2000,1100.0,44,1,1,0,1
3840,2000,1857.5,172,3,4,3,3
3841,2000,720.0,70,1,1,0,1
3842,2000,1750.0,172,4,4,3,4
3843,2000,950.0,73,3,2,1,2
3844,2000,1857.5,149,3,2,1,2
3845,2000,1857.5,172,4,5,4,4
3846,2000,980.0,82,3,2,1,2
3847,2000,880.0,78,3,2,1,1
3848,2000,610.0,65,2,2,0,1
3849,2000,1100.0,70,3,2,1,2
3850,2000,1100.0,84,3,2,1,2
3851,2000,1180.0,107,3,2,1,1
3852,2000,280.0,60,2,1,0,0
3853,2000,782.0,90,3,2,1,1
3854,2000,700.0,60,2,1,0,1
3855,2000,600.0,50,2,2,1,0
3856,2005,1857.5,90,2,3,2,1
3857,2025,790.0,114,2,4,1,2
3858,2043,656.0,72,3,2,1,1
3859,2044,656.0,72,3,3,1,1
3860,2050,750.0,44,1,2,1,1
3861,2050,1115.0,84,3,2,1,2
3862,2050,1115.0,84,3,2,1,2
3863,2055,625.0,64,3,2,1,2
3864,2078,700.0,45,1,2,1,1
3865,2090,380.0,75,2,2,1,1
3866,2090,560.0,47,1,1,0,1
3867,2099,1300.0,147,3,2,1,1
3868,2100,470.0,45,1,2,1,1
3869,2100,800.0,45,1,2,1,1
3870,2100,750.0,65,2,2,1,2
3871,2100,550.0,58,2,2,1,1
3872,2100,770.0,71,2,2,1,2
3873,2100,780.0,83,3,2,1,2
3874,2100,656.0,55,2,2,1,1
3875,2100,656.0,55,2,2,1,1
3876,2100,853.0,72,3,2,1,2
3877,2100,630.0,65,2,2,1,1
3878,2100,434.0,62,3,2,1,1
3879,2100,434.0,62,3,2,1,1
3880,2100,692.0,78,2,2,1,2
3881,2100,550.0,60,2,2,1,2
3882,2100,500.0,64,3,2,1,1
3883,2100,527.0,57,2,2,1,1
3884,2100,0.0,64,3,2,1,1
3885,2100,484.0,50,2,1,0,1
3886,2100,490.0,55,1,1,0,1
3887,2100,250.0,40,1,1,0,1
3888,2100,0.0,32,1,2,1,1
3889,2100,350.0,172,2,1,0,1
3890,2100,688.0,35,1,1,0,1
3891,2100,270.0,35,1,1,0,1
3892,2100,341.0,56,1,1,0,0
3893,2100,600.0,57,2,1,0,1
3894,2100,500.0,44,1,1,0,1
3895,2100,350.0,46,2,1,0,1
3896,2100,436.0,67,3,2,1,1
3897,2100,436.0,67,3,2,1,1
3898,2100,540.0,76,3,2,1,2
3899,2100,735.0,77,3,2,1,2
3900,2100,550.0,72,3,2,1,1
3901,2100,942.0,92,3,1,0,1
3902,2100,840.0,92,3,2,1,2
3903,2100,840.0,92,3,2,1,2
3904,2100,680.0,71,3,2,1,3
3905,2100,470.0,64,2,2,1,1
3906,2100,0.0,40,1,1,0,1
3907,2100,430.0,40,1,1,0,1
3908,2100,1550.0,125,4,2,1,2
3909,2100,664.0,85,2,2,1,1
3910,2100,490.0,35,1,1,0,1
3911,2100,380.0,42,1,1,0,1
3912,2100,850.0,45,1,2,1,1
3913,2100,889.0,75,3,2,1,1
3914,2100,750.0,68,3,2,1,1
3915,2100,760.0,68,3,2,1,2
3916,2100,700.0,78,3,2,1,2
3917,2100,692.0,78,3,2,1,2
3918,2100,350.0,53,2,1,0,1
3919,2100,692.0,78,2,2,1,2
3920,2100,597.0,78,3,2,1,2
3921,2100,692.0,78,2,2,1,2
3922,2100,1750.0,88,3,2,1,2
3923,2100,650.0,62,3,1,0,1
3924,2100,0.0,64,3,2,1,1
3925,2100,600.0,49,2,1,0,2
3926,2100,600.0,49,2,1,0,2
3927,2100,764.0,45,1,2,1,1
3928,2100,450.0,63,2,2,1,1
3929,2100,675.0,76,3,2,1,2
3930,2100,500.0,64,3,1,0,1
3931,2100,1500.0,160,4,2,1,2
3932,2100,680.0,65,2,3,2,1
3933,2100,450.0,63,2,2,1,1
3934,2100,540.0,65,2,1,0,1
3935,2100,400.0,39,1,2,1,1
3936,2100,550.0,61,3,2,1,1
3937,2100,270.0,35,1,2,1,1
3938,2100,0.0,44,2,2,1,1
3939,2100,359.0,63,1,2,1,1
3940,2100,417.0,40,1,2,1,1
3941,2100,1200.0,101,3,2,1,2
3942,2100,436.0,67,3,2,1,1
3943,2100,0.0,60,2,2,1,1
3944,2100,650.0,80,3,2,1,2
3945,2100,540.0,76,3,2,1,2
3946,2100,428.0,70,2,2,1,2
3947,2100,1050.0,70,2,2,1,1
3948,2100,0.0,70,2,2,1,1
3949,2100,485.0,50,2,2,1,1
3950,2100,400.0,45,1,1,0,1
3951,2100,406.0,42,1,1,0,1
3952,2100,697.0,58,2,1,0,1
3953,2100,430.0,62,2,2,1,0
3954,2100,410.0,57,2,2,1,1
3955,2100,120.0,75,2,1,0,1
3956,2100,680.0,72,3,2,0,1
3957,2100,653.0,60,2,2,1,2
3958,2100,380.0,38,1,1,0,1
3959,2100,615.0,75,3,1,0,1
3960,2100,540.0,65,3,2,1,2
3961,2100,698.0,78,2,2,1,2
3962,2100,597.0,78,3,2,1,2
3963,2100,950.0,100,2,1,0,1
3964,2100,1350.0,90,2,1,0,1
3965,2100,680.0,65,2,3,2,1
3966,2100,1857.5,172,3,4,3,3
3967,2130,340.0,34,1,2,1,1
3968,2140,842.0,79,3,2,1,2
3969,2140,942.0,78,3,2,1,2
3970,2150,736.0,80,2,2,1,1
3971,2150,736.0,80,2,2,1,1
3972,2150,385.0,52,2,2,1,1
3973,2150,670.0,55,1,1,0,1
3974,2150,650.0,95,2,2,1,1
3975,2150,940.0,78,3,2,1,1
3976,2150,0.0,75,3,2,1,2
3977,2175,325.0,49,2,1,0,1
3978,2180,480.0,64,2,2,1,1
3979,2185,1395.0,94,3,3,1,2
3980,2190,550.0,58,2,2,1,2
3981,2190,560.0,47,1,1,0,1
3982,2200,678.0,75,3,2,1,2
3983,2200,0.0,106,3,2,1,1
3984,2200,398.0,70,3,2,1,2
3985,2200,650.0,62,2,2,1,2
3986,2200,900.0,90,3,2,1,2
3987,2200,821.0,89,3,3,1,1
3988,2200,810.0,80,2,2,1,1
3989,2200,1490.0,117,3,4,1,2
3990,2200,1490.0,117,3,4,1,2
3991,2200,750.0,73,3,2,1,2
3992,2200,435.0,62,2,2,1,2
3993,2200,567.0,45,1,2,1,1
3994,2200,580.0,84,2,2,1,1
3995,2200,500.0,30,1,2,1,1
3996,2200,700.0,45,1,2,1,1
3997,2200,1700.0,172,4,4,2,5
3998,2200,680.0,69,2,2,1,2
3999,2200,1561.0,130,4,3,1,2
4000,2200,1585.0,100,3,4,1,1
4001,2200,600.0,54,2,2,1,2
4002,2200,800.0,78,3,2,1,1
4003,2200,640.0,74,3,2,1,1
4004,2200,805.0,92,3,2,1,1
4005,2200,564.0,70,3,2,1,1
4006,2200,150.0,85,2,2,1,1
4007,2200,420.0,71,3,2,1,1
4008,2200,650.0,77,2,2,1,2
4009,2200,550.0,68,3,2,1,1
4010,2200,750.0,65,2,2,1,1
4011,2200,490.0,53,2,2,1,1
4012,2200,414.0,67,3,2,1,1
4013,2200,360.0,58,2,2,1,1
4014,2200,0.0,110,2,2,1,1
4015,2200,0.0,110,2,2,1,1
4016,2200,461.0,43,1,2,1,1
4017,2200,431.0,89,2,2,1,1
4018,2200,909.0,90,3,2,1,1
4019,2200,500.0,35,1,1,0,1
4020,2200,220.0,90,2,1,0,0
4021,2200,1379.0,150,3,2,1,1
4022,2200,639.0,72,3,2,1,1
4023,2200,639.0,72,3,2,1,1
4024,2200,639.0,72,2,2,1,1
4025,2200,590.0,72,3,2,1,1
4026,2200,590.0,72,3,2,1,1
4027,2200,639.0,72,3,2,1,1
4028,2200,639.0,72,3,2,1,1
4029,2200,639.0,72,3,2,1,1
4030,2200,400.0,57,2,1,0,1
4031,2200,269.0,35,1,1,0,0
4032,2200,600.0,75,1,1,0,0
4033,2200,0.0,35,1,1,0,0
4034,2200,200.0,72,1,2,0,1
4035,2200,0.0,40,1,1,0,1
4036,2200,629.0,75,2,1,0,1
4037,2200,540.0,49,1,1,0,1
4038,2200,560.0,70,1,1,0,2
4039,2200,480.0,44,1,2,1,1
4040,2200,585.0,78,2,2,1,1
4041,2200,1340.0,137,3,4,3,2
4042,2200,470.0,63,3,2,1,1
4043,2200,935.0,146,3,2,1,1
4044,2200,365.0,64,2,2,1,1
4045,2200,0.0,65,3,2,1,1
4046,2200,688.0,70,3,1,0,1
4047,2200,1700.0,149,3,2,1,2
4048,2200,432.0,50,1,1,0,1
4049,2200,894.0,95,3,2,1,2
4050,2200,570.0,69,2,2,1,1
4051,2200,500.0,69,2,2,1,1
4052,2200,900.0,90,3,2,1,2
4053,2200,840.0,92,3,2,1,2
4054,2200,1350.0,90,3,2,1,1
4055,2200,0.0,45,1,2,1,1
4056,2200,435.0,62,2,2,1,2
4057,2200,751.0,110,3,2,1,2
4058,2200,0.0,69,3,2,1,1
4059,2200,656.0,49,1,1,0,1
4060,2200,741.0,85,3,1,0,1
4061,2200,700.0,48,1,1,0,1
4062,2200,459.0,65,2,1,0,1
4063,2200,369.0,74,3,2,1,1
4064,2200,650.0,74,3,2,1,2
4065,2200,580.0,46,2,2,0,1
4066,2200,667.0,50,2,1,0,1
4067,2200,530.0,74,2,2,1,2
4068,2200,770.0,50,2,1,0,1
4069,2200,630.0,75,3,2,1,2
4070,2200,500.0,64,2,2,1,1
4071,2200,1479.0,139,3,4,3,2
4072,2200,950.0,96,3,2,1,2
4073,2200,600.0,88,3,2,1,2
4074,2200,500.0,66,2,2,1,2
4075,2200,590.0,70,3,2,1,1
4076,2200,520.0,81,2,2,1,1
4077,2200,520.0,81,2,2,1,1
4078,2200,457.0,81,2,2,1,1
4079,2200,700.0,80,3,2,1,2
4080,2200,520.0,78,3,2,1,1
4081,2200,540.0,56,2,1,0,1
4082,2200,1050.0,70,3,1,0,2
4083,2200,300.0,48,1,1,0,1
4084,2200,1750.0,98,3,3,2,2
4085,2200,830.0,74,2,1,0,1
4086,2200,450.0,56,2,2,1,1
4087,2200,795.0,72,2,2,1,2
4088,2200,390.0,64,3,2,1,1
4089,2200,593.0,71,2,2,1,1
4090,2200,480.0,65,3,2,1,1
4091,2200,593.0,71,2,2,1,1
4092,2200,0.0,60,2,2,1,1
4093,2200,597.0,58,1,2,1,2
4094,2200,688.0,100,2,2,1,1
4095,2200,500.0,80,2,2,1,1
4096,2200,1600.0,96,3,3,1,2
4097,2200,608.0,77,2,2,1,1
4098,2200,541.0,49,1,2,1,1
4099,2200,895.0,82,3,2,1,2
4100,2200,560.0,70,1,2,1,2
4101,2200,605.0,70,3,2,1,1
4102,2200,389.0,42,1,2,1,1
4103,2200,450.0,44,1,2,1,1
4104,2200,150.0,110,3,1,2,3
4105,2200,0.0,110,3,4,3,3
4106,2200,800.0,79,2,2,1,2
4107,2200,550.0,76,2,2,1,2
4108,2200,830.0,94,3,2,1,1
4109,2200,550.0,68,2,2,1,1
4110,2200,520.0,61,2,2,1,1
4111,2200,966.0,55,1,2,1,1
4112,2200,1600.0,138,3,5,3,2
4113,2200,480.0,69,2,2,1,1
4114,2200,870.0,71,3,2,1,1
4115,2200,660.0,97,3,2,1,1
4116,2200,540.0,60,3,2,1,1
4117,2200,490.0,53,2,2,1,1
4118,2200,607.0,78,2,1,0,1
4119,2200,890.0,74,3,2,1,2
4120,2200,935.0,107,3,2,1,1
4121,2200,330.0,90,2,1,0,1
4122,2200,330.0,90,2,1,0,1
4123,2200,600.0,67,2,2,1,1
4124,2200,654.0,44,1,1,0,1
4125,2200,680.0,70,1,1,0,2
4126,2200,880.0,75,3,2,1,2
4127,2200,587.0,75,3,1,0,2
4128,2200,870.0,71,3,2,1,1
4129,2200,380.0,63,3,2,1,1
4130,2200,776.0,84,2,1,0,1
4131,2200,910.0,80,2,1,0,1
4132,2220,762.0,100,3,1,0,1
4133,2220,1857.5,144,3,2,1,2
4134,2220,1857.5,144,3,4,1,2
4135,2220,505.0,55,2,2,1,1
4136,2240,730.0,83,2,3,2,1
4137,2240,677.0,83,3,2,1,2
4138,2250,530.0,68,2,2,1,1
4139,2250,400.0,60,2,2,1,1
4140,2250,850.0,35,1,2,1,1
4141,2250,700.0,58,2,2,1,1
4142,2250,628.0,55,2,2,1,1
4143,2250,470.0,51,2,1,0,1
4144,2250,628.0,63,1,2,1,1
4145,2250,1520.0,95,3,2,1,2
4146,2250,450.0,70,2,2,1,1
4147,2250,800.0,126,3,2,1,1
4148,2250,1400.0,110,3,2,1,1
4149,2250,650.0,72,3,2,1,1
4150,2250,1001.0,99,3,2,1,1
4151,2250,495.0,47,2,2,1,1
4152,2250,425.0,35,1,2,1,1
4153,2250,0.0,35,1,2,1,1
4154,2250,1700.0,135,3,2,1,2
4155,2250,530.0,68,2,2,1,1
4156,2250,946.0,85,3,2,1,1
4157,2285,580.0,64,2,2,1,1
4158,2290,480.0,70,2,2,1,1
4159,2299,759.0,87,3,2,1,2
4160,2300,857.0,113,3,2,1,2
4161,2300,907.0,114,4,3,2,2
4162,2300,374.0,65,2,2,1,1
4163,2300,0.0,75,2,2,1,2
4164,2300,1180.0,126,3,2,1,3
4165,2300,425.0,35,1,2,1,1
4166,2300,60.0,118,3,2,1,2
4167,2300,400.0,65,2,2,1,1
4168,2300,1200.0,122,3,2,1,3
4169,2300,0.0,84,3,2,1,1
4170,2300,0.0,75,2,2,1,1
4171,2300,900.0,70,2,2,1,1
4172,2300,968.0,89,3,3,1,1
4173,2300,0.0,172,3,2,1,2
4174,2300,1.0,63,3,2,1,1
4175,2300,658.0,53,2,2,1,2
4176,2300,836.0,94,3,2,1,3
4177,2300,837.0,95,3,3,1,2
4178,2300,466.0,45,1,2,1,1
4179,2300,691.0,68,2,2,1,2
4180,2300,400.0,59,2,2,1,1
4181,2300,550.0,65,2,2,1,1
4182,2300,0.0,60,2,2,1,1
4183,2300,800.0,87,2,2,1,2
4184,2300,680.0,68,2,2,1,1
4185,2300,1200.0,55,2,2,1,1
4186,2300,520.0,64,2,2,1,1
4187,2300,770.0,82,3,2,1,2
4188,2300,750.0,60,2,2,1,1
4189,2300,540.0,67,2,2,1,2
4190,2300,1700.0,172,3,4,1,3
4191,2300,550.0,58,2,2,1,2
4192,2300,643.0,58,3,2,1,1
4193,2300,650.0,45,2,2,1,1
4194,2300,770.0,78,3,3,2,2
4195,2300,434.0,62,3,2,1,1
4196,2300,700.0,35,1,2,1,1
4197,2300,700.0,86,3,2,1,2
4198,2300,700.0,93,3,2,1,0
4199,2300,402.0,49,2,1,0,1
4200,2300,500.0,35,1,1,0,1
4201,2300,850.0,100,3,1,0,1
4202,2300,400.0,45,1,1,0,1
4203,2300,700.0,96,3,2,1,1
4204,2300,561.0,46,1,1,0,1
4205,2300,835.0,98,3,2,1,1
4206,2300,700.0,90,3,3,2,2
4207,2300,600.0,77,3,2,1,2
4208,2300,900.0,113,3,2,1,1
4209,2300,857.0,113,3,2,1,2
4210,2300,700.0,114,3,2,1,2
4211,2300,670.0,75,2,2,1,2
4212,2300,1180.0,126,3,2,1,3
4213,2300,1200.0,122,3,2,1,3
4214,2300,837.0,93,3,3,1,2
4215,2300,490.0,60,2,2,1,2
4216,2300,0.0,84,2,2,1,1
4217,2300,765.0,50,1,1,0,1
4218,2300,550.0,55,2,1,0,1
4219,2300,780.0,42,1,2,1,1
4220,2300,900.0,86,2,1,0,2
4221,2300,852.0,70,2,2,1,1
4222,2300,685.0,65,2,2,1,1
4223,2300,618.0,40,1,1,0,1
4224,2300,470.0,70,2,2,1,1
4225,2300,750.0,77,3,2,1,2
4226,2300,544.0,65,2,2,1,1
4227,2300,570.0,50,1,1,0,1
4228,2300,870.0,70,2,1,0,1
4229,2300,1400.0,96,3,2,1,1
4230,2300,1370.0,75,2,2,1,2
4231,2300,770.0,78,3,3,2,2
4232,2300,835.0,72,2,2,1,2
4233,2300,533.0,75,3,2,1,1
4234,2300,600.0,79,3,1,2,2
4235,2300,1200.0,112,3,2,1,2
4236,2300,720.0,86,3,2,1,2
4237,2300,10.0,50,2,1,0,1
4238,2300,700.0,53,2,2,1,1
4239,2300,524.0,106,3,2,1,1
4240,2300,510.0,40,1,2,1,1
4241,2300,657.0,90,2,2,1,2
4242,2300,360.0,70,3,2,1,1
4243,2300,533.0,107,3,2,1,2
4244,2300,570.0,73,3,2,1,2
4245,2300,550.0,62,2,2,1,1
4246,2300,450.0,70,2,2,1,1
4247,2300,430.0,66,2,2,1,1
4248,2300,630.0,70,3,2,1,1
4249,2300,545.0,67,3,2,1,1
4250,2300,778.0,65,2,2,1,1
4251,2300,735.0,75,2,3,1,1
4252,2300,650.0,67,2,2,0,1
4253,2300,619.0,69,2,2,1,2
4254,2300,1250.0,136,3,2,1,3
4255,2300,650.0,82,3,2,1,2
4256,2300,570.0,70,3,2,1,1
4257,2300,660.0,65,2,1,0,1
4258,2300,1199.0,127,3,2,1,2
4259,2300,660.0,75,3,2,1,2
4260,2300,350.0,41,1,1,0,1
4261,2300,994.0,60,2,1,0,1
4262,2300,590.0,70,3,2,1,1
4263,2300,400.0,50,2,1,0,1
4264,2300,700.0,72,2,2,1,1
4265,2310,510.0,71,3,1,0,1
4266,2322,1857.5,167,3,2,1,3
4267,2350,370.0,117,1,2,1,1
4268,2350,420.0,49,1,1,0,1
4269,2350,650.0,76,2,2,1,2
4270,2350,596.0,81,3,2,1,1
4271,2350,350.0,40,1,1,0,1
4272,2350,465.0,46,3,2,1,1
4273,2350,618.0,68,2,2,0,1
4274,2350,820.0,94,3,2,1,2
4275,2350,0.0,89,3,2,1,1
4276,2350,650.0,76,2,2,1,2
4277,2350,500.0,46,1,1,0,1
4278,2350,400.0,65,2,1,0,1
4279,2370,530.0,72,2,2,1,2
4280,2390,540.0,49,1,1,0,1
4281,2399,825.0,48,1,2,1,2
4282,2399,420.0,49,1,1,0,1
4283,2399,1200.0,156,4,4,2,1
4284,2400,560.0,74,3,2,1,2
4285,2400,1320.0,110,3,2,1,2
4286,2400,870.0,75,2,2,1,1
4287,2400,650.0,35,1,2,1,1
4288,2400,600.0,35,1,2,1,1
4289,2400,1200.0,172,4,6,3,2
4290,2400,1280.0,172,2,4,2,1
4291,2400,1150.0,103,3,3,1,2
4292,2400,695.0,89,2,2,1,1
4293,2400,440.0,69,2,2,1,2
4294,2400,270.0,70,2,3,2,2
4295,2400,636.0,71,2,2,1,2
4296,2400,600.0,87,2,3,2,2
4297,2400,970.0,82,2,2,1,1
4298,2400,680.0,84,3,2,1,2
4299,2400,500.0,82,3,2,1,2
4300,2400,486.0,81,2,2,1,1
4301,2400,1016.0,66,2,2,1,2
4302,2400,1003.0,89,2,2,1,1
4303,2400,480.0,69,2,2,1,0
4304,2400,500.0,33,1,2,1,1
4305,2400,1300.0,105,2,1,0,1
4306,2400,530.0,33,1,2,1,1
4307,2400,690.0,70,3,2,1,2
4308,2400,690.0,75,3,2,1,2
4309,2400,360.0,55,2,1,0,1
4310,2400,400.0,71,3,2,1,1
4311,2400,723.0,50,2,1,0,0
4312,2400,600.0,90,3,2,1,2
4313,2400,1500.0,143,3,2,1,3
4314,2400,650.0,94,2,2,1,2
4315,2400,1320.0,110,3,2,1,2
4316,2400,840.0,62,2,3,2,1
4317,2400,870.0,75,2,2,0,1
4318,2400,600.0,74,3,2,1,2
4319,2400,450.0,67,2,2,1,1
4320,2400,550.0,69,1,2,1,1
4321,2400,710.0,65,2,2,1,1
4322,2400,1100.0,112,3,2,1,2
4323,2400,1000.0,72,2,1,0,1
4324,2400,1000.0,90,2,2,1,1
4325,2400,760.0,74,3,2,1,2
4326,2400,0.0,120,3,2,1,2
4327,2400,486.0,81,2,2,1,1
4328,2400,1100.0,100,3,3,1,3
4329,2400,790.0,76,2,1,0,1
4330,2400,0.0,79,3,2,1,2
4331,2400,510.0,60,2,2,1,2
4332,2400,860.0,57,2,1,0,2
4333,2400,580.0,70,1,1,0,1
4334,2400,1200.0,156,4,4,2,1
4335,2400,600.0,65,2,2,1,1
4336,2400,950.0,52,1,2,1,1
4337,2400,1200.0,32,1,2,1,1
4338,2400,930.0,52,1,1,0,1
4339,2400,1200.0,156,4,4,2,1
4340,2400,610.0,68,2,1,0,1
4341,2400,690.0,69,3,2,1,2
4342,2400,730.0,150,3,2,1,1
4343,2400,690.0,60,3,3,1,2
4344,2400,533.0,75,2,3,1,1
4345,2400,854.0,118,2,2,1,1
4346,2400,373.0,48,2,2,1,1
4347,2400,350.0,53,2,2,1,1
4348,2400,1000.0,35,1,2,1,1
4349,2400,550.0,69,2,2,1,1
4350,2400,320.0,65,3,2,1,1
4351,2400,990.0,52,1,2,1,1
4352,2400,437.0,49,1,2,1,1
4353,2400,500.0,70,2,2,1,2
4354,2400,690.0,70,3,2,1,2
4355,2400,540.0,49,1,1,0,1
4356,2400,420.0,49,1,1,0,1
4357,2400,595.0,83,2,2,1,1
4358,2400,600.0,35,1,2,1,1
4359,2400,870.0,75,2,1,0,1
4360,2400,520.0,42,1,1,0,1
4361,2400,1100.0,100,3,2,1,3
4362,2400,382.0,60,2,1,0,1
4363,2400,800.0,65,2,1,0,1
4364,2400,830.0,49,1,2,1,1
4365,2420,0.0,69,2,2,1,1
4366,2450,1500.0,163,3,3,1,2
4367,2450,700.0,70,2,1,0,0
4368,2450,547.0,60,2,2,1,1
4369,2450,888.0,90,3,1,0,2
4370,2450,780.0,78,2,2,1,2
4371,2450,550.0,78,3,2,1,2
4372,2450,700.0,74,3,2,1,2
4373,2460,1840.0,36,1,2,1,1
4374,2470,1470.0,140,3,2,1,3
4375,2490,692.0,83,2,3,2,2
4376,2490,692.0,83,2,3,2,2
4377,2492,900.0,41,1,2,1,2
4378,2499,540.0,40,1,2,1,1
4379,2499,390.0,39,1,2,1,1
4380,2499,300.0,31,1,2,1,1
4381,2500,720.0,68,3,2,1,1
4382,2500,857.0,113,3,2,1,2
4383,2500,857.0,115,3,2,1,2
4384,2500,750.0,73,3,2,1,1
4385,2500,0.0,75,3,2,1,2
4386,2500,1400.0,110,2,2,1,2
4387,2500,660.0,85,3,2,1,2
4388,2500,600.0,80,3,2,1,2
4389,2500,625.0,80,2,2,1,1
4390,2500,820.0,83,2,2,1,1
4391,2500,800.0,68,3,2,1,2
4392,2500,0.0,68,3,2,1,2
4393,2500,800.0,68,3,2,1,2
4394,2500,800.0,68,3,2,1,2
4395,2500,700.0,134,3,2,1,2
4396,2500,450.0,65,2,2,1,1
4397,2500,770.0,53,2,2,1,1
4398,2500,960.0,90,3,2,1,1
4399,2500,1300.0,110,3,3,1,2
4400,2500,960.0,90,3,2,1,1
4401,2500,600.0,48,1,2,1,1
4402,2500,1300.0,120,3,2,1,2
4403,2500,550.0,35,1,2,1,1
4404,2500,903.0,35,1,2,1,1
4405,2500,550.0,35,1,2,1,1
4406,2500,444.0,37,1,2,1,1
4407,2500,600.0,48,1,2,1,1
4408,2500,729.0,61,2,2,1,2
4409,2500,729.0,61,2,2,1,2
4410,2500,1150.0,103,3,3,1,2
4411,2500,640.0,63,2,2,1,1
4412,2500,760.0,70,3,2,1,2
4413,2500,1100.0,40,1,2,1,1
4414,2500,750.0,60,2,2,1,1
4415,2500,1320.0,70,2,2,1,2
4416,2500,1330.0,78,2,3,2,2
4417,2500,325.0,50,2,2,1,1
4418,2500,490.0,65,2,2,1,1
4419,2500,1200.0,114,3,2,1,2
4420,2500,940.0,78,3,2,1,1
4421,2500,600.0,40,1,2,1,1
4422,2500,750.0,80,3,2,1,1
4423,2500,750.0,80,3,2,1,2
4424,2500,440.0,55,2,2,1,1
4425,2500,1090.0,120,3,2,1,2
4426,2500,950.0,96,3,3,1,2
4427,2500,700.0,46,1,2,1,1
4428,2500,902.0,107,2,2,1,1
4429,2500,500.0,45,1,2,1,1
4430,2500,830.0,53,2,2,1,1
4431,2500,800.0,56,2,2,1,1
4432,2500,800.0,96,3,2,1,1
4433,2500,350.0,84,3,2,1,2
4434,2500,580.0,60,2,2,1,1
4435,2500,640.0,58,2,2,1,1
4436,2500,650.0,65,2,2,1,2
4437,2500,670.0,70,3,2,1,2
4438,2500,440.0,65,2,2,1,1
4439,2500,395.0,65,2,2,1,1
4440,2500,500.0,67,1,2,1,1
4441,2500,650.0,67,2,2,1,1
4442,2500,0.0,150,3,2,1,1
4443,2500,480.0,70,2,2,1,1
4444,2500,602.0,71,2,2,1,1
4445,2500,700.0,83,3,2,1,1
4446,2500,991.0,110,2,2,1,2
4447,2500,465.0,36,1,2,1,1
4448,2500,798.0,64,2,2,1,1
4449,2500,880.0,56,1,2,1,1
4450,2500,850.0,66,2,2,1,1
4451,2500,1050.0,86,2,2,1,1
4452,2500,539.0,77,2,2,1,2
4453,2500,0.0,59,2,2,1,1
4454,2500,850.0,73,2,2,1,1
4455,2500,850.0,82,3,2,1,2
4456,2500,620.0,40,1,2,1,1
4457,2500,600.0,66,2,2,1,1
4458,2500,570.0,36,1,1,0,1
